targetRight_x[pixels] targetRight_y[pixels] targetLeft_x[pixels] targetLeft_y[pixels] dQ0[deg/s] dQ1[deg/s] dQ2[deg/s] dQ3[deg/s] 
-5.000 -1.000 -5.000 -0.950 0.529 0.123 0.066 0.488 
-5.000 -1.000 -5.000 -0.950 0.529 0.123 0.066 0.488 
-5.000 -1.000 -5.000 -0.950 0.529 0.123 0.066 0.488 
-4.000 -0.050 -5.000 -0.000 -0.055 -0.225 0.318 -1.137 
-4.000 -0.050 -5.000 -0.000 -0.055 -0.226 0.318 -1.138 
-4.000 -0.950 -4.998 0.000 -0.115 -0.322 0.358 -1.255 
-4.000 -0.950 -4.998 0.000 -0.114 -0.321 0.357 -1.253 
-4.950 -0.050 -4.998 0.000 0.562 0.204 0.037 0.533 
-4.950 -0.050 -4.998 0.000 0.561 0.204 0.037 0.532 
-4.998 -0.998 -5.000 0.000 0.527 0.122 0.067 0.483 
-4.998 -0.998 -5.000 0.000 0.527 0.122 0.066 0.484 
-4.000 -0.050 -4.048 0.000 0.448 0.160 0.033 0.415 
-4.000 -0.050 -4.048 0.000 0.449 0.160 0.033 0.415 
-4.000 -0.000 -4.000 0.000 0.477 0.185 0.016 0.499 
-4.000 -0.000 -4.000 0.000 0.477 0.185 0.016 0.499 
-4.000 -1.000 -4.950 0.000 -0.093 -0.307 0.346 -1.183 
-4.000 -1.000 -4.950 0.000 -0.093 -0.307 0.346 -1.184 
-4.000 -0.950 -4.002 0.000 0.412 0.081 0.060 0.366 
-4.000 -0.950 -4.002 0.000 0.411 0.081 0.060 0.365 
-4.000 -1.000 -4.048 0.000 0.384 0.057 0.076 0.286 
-4.000 -1.000 -4.048 0.000 0.384 0.057 0.076 0.286 
-4.000 -0.048 -5.000 0.000 -0.055 -0.224 0.318 -1.134 
-4.000 -0.048 -5.000 0.000 -0.055 -0.224 0.318 -1.135 
-4.000 -0.048 -5.000 0.000 -0.055 -0.224 0.318 -1.134 
-4.000 -0.952 -4.952 0.000 -0.091 -0.301 0.344 -1.177 
-4.000 -0.950 -4.952 0.000 -0.090 -0.300 0.343 -1.173 
-4.000 -0.950 -4.952 0.000 -0.090 -0.299 0.342 -1.171 
-4.000 -1.000 -4.002 -0.950 0.407 0.075 0.063 0.357 
-4.000 -1.000 -4.002 -0.950 0.407 0.075 0.063 0.357 
-3.002 -0.003 -3.953 -0.000 -0.143 -0.241 0.294 -1.159 
-3.002 -0.003 -3.953 -0.000 -0.143 -0.241 0.294 -1.160 
-3.000 0.000 -2.052 0.000 0.854 0.515 -0.268 1.897 
-3.000 0.000 -2.052 0.000 0.853 0.514 -0.267 1.894 
-3.000 -0.002 -3.000 0.000 0.357 0.138 0.012 0.372 
-3.000 -0.002 -3.000 0.000 0.357 0.138 0.012 0.372 
-3.000 -0.998 -3.000 -0.950 0.290 0.031 0.057 0.238 
-3.000 -0.998 -3.000 -0.950 0.290 0.031 0.057 0.238 
-3.000 -1.000 -3.000 -0.000 0.290 0.030 0.057 0.237 
-3.000 -1.000 -3.000 -0.000 0.290 0.030 0.057 0.237 
-3.000 -0.998 -3.950 0.000 -0.211 -0.349 0.340 -1.299 
-3.000 -0.998 -3.950 0.000 -0.211 -0.349 0.340 -1.299 
-3.000 -0.003 -3.002 0.000 0.356 0.137 0.013 0.368 
-3.000 -0.003 -3.002 0.000 0.356 0.137 0.013 0.368 
-3.000 -0.950 -3.050 0.000 0.267 0.016 0.070 0.163 
-3.000 -0.002 -3.000 0.000 0.357 0.138 0.012 0.372 
-3.000 -0.002 -3.000 0.000 0.357 0.138 0.012 0.372 
-3.000 -0.002 -3.000 0.000 0.357 0.138 0.012 0.372 
-3.000 0.000 -3.000 0.000 0.357 0.138 0.012 0.372 
-3.000 0.000 -3.000 0.000 0.357 0.138 0.012 0.372 
-3.000 -0.002 -2.998 0.000 0.358 0.139 0.011 0.376 
-3.000 -0.002 -2.998 0.000 0.358 0.139 0.011 0.376 
-3.000 -0.950 -3.000 0.000 0.293 0.036 0.055 0.244 
-3.000 -0.950 -3.000 0.000 0.293 0.036 0.055 0.244 
-3.000 -0.950 -3.000 0.000 0.293 0.036 0.055 0.244 
-3.000 -0.048 -3.000 0.000 0.354 0.133 0.014 0.366 
-3.000 -0.048 -3.000 0.000 0.354 0.133 0.014 0.367 
-3.000 -0.952 -3.000 0.000 0.293 0.036 0.055 0.244 
-3.000 -0.952 -3.000 0.000 0.293 0.036 0.055 0.244 
-3.000 -0.048 -3.000 0.000 0.355 0.133 0.014 0.367 
-3.000 -0.048 -3.000 0.000 0.355 0.133 0.014 0.367 
-3.000 -0.000 -3.047 0.000 0.333 0.119 0.026 0.296 
-3.000 -0.000 -3.047 0.000 0.333 0.119 0.025 0.297 
-3.000 -0.952 -4.000 0.000 -0.236 -0.365 0.354 -1.377 
-3.000 -0.952 -4.000 0.000 -0.236 -0.365 0.354 -1.378 
-3.000 -0.000 -4.000 0.000 -0.171 -0.262 0.311 -1.248 
-3.000 -0.000 -4.000 0.000 -0.171 -0.262 0.311 -1.246 
-3.000 -0.050 -4.000 0.000 -0.174 -0.266 0.313 -1.250 
-3.000 -0.050 -4.000 0.000 -0.173 -0.265 0.312 -1.247 
-3.000 -0.000 -4.000 0.000 -0.170 -0.259 0.309 -1.238 
-3.000 -0.000 -4.000 0.000 -0.169 -0.259 0.309 -1.237 
-3.000 0.000 -3.000 0.000 0.357 0.138 0.012 0.371 
-3.000 0.000 -3.000 0.000 0.356 0.138 0.012 0.371 
-3.000 -0.002 -3.000 0.000 0.356 0.137 0.012 0.370 
-3.000 -0.002 -3.000 0.000 0.356 0.137 0.012 0.370 
-2.000 -0.950 -2.050 0.000 0.148 -0.030 0.066 0.039 
-2.000 -0.950 -2.050 0.000 0.148 -0.030 0.066 0.039 
-2.000 -0.000 -2.000 0.000 0.238 0.092 0.008 0.247 
-2.000 -0.000 -2.000 0.000 0.238 0.092 0.008 0.247 
-2.000 -0.950 -2.000 0.000 0.174 -0.010 0.051 0.119 
-2.000 -0.950 -2.000 0.000 0.174 -0.010 0.051 0.119 
-2.000 -0.000 -2.000 0.000 0.238 0.092 0.008 0.247 
-2.000 -0.000 -2.000 0.000 0.238 0.092 0.008 0.247 
-2.000 -0.048 -2.000 0.000 0.235 0.087 0.010 0.241 
-2.000 -0.048 -2.000 0.000 0.235 0.087 0.010 0.241 
-2.000 -0.952 -2.000 0.000 0.174 -0.010 0.051 0.119 
-2.000 -0.952 -2.000 0.000 0.174 -0.010 0.051 0.119 
-2.000 -0.950 -2.000 0.000 0.174 -0.010 0.051 0.119 
-2.000 -0.950 -2.000 0.000 0.174 -0.010 0.051 0.119 
-2.000 -0.048 -1.998 0.000 0.236 0.088 0.009 0.245 
-2.000 -0.048 -1.998 0.000 0.236 0.088 0.009 0.245 
-2.000 -0.000 -2.000 0.000 0.238 0.092 0.008 0.248 
-2.000 -0.000 -2.000 0.000 0.238 0.092 0.008 0.248 
-2.000 0.000 -2.000 0.000 0.238 0.092 0.008 0.248 
-2.000 0.000 -2.000 0.000 0.238 0.092 0.008 0.248 
-2.000 -0.048 -2.000 0.000 0.235 0.087 0.010 0.241 
-2.000 -0.000 -2.000 0.000 0.238 0.092 0.008 0.248 
-2.000 -0.000 -2.000 0.000 0.238 0.092 0.008 0.248 
-2.000 0.000 -2.000 0.000 0.238 0.092 0.008 0.248 
-2.000 0.000 -2.000 0.000 0.238 0.092 0.008 0.248 
-2.000 0.000 -2.000 0.000 0.238 0.092 0.008 0.248 
-2.000 0.000 -2.000 0.000 0.238 0.092 0.007 0.248 
-2.000 0.000 -2.000 0.000 0.238 0.092 0.007 0.248 
-2.000 -0.950 -2.950 0.000 -0.327 -0.387 0.334 -1.412 
-2.000 -0.950 -2.950 0.000 -0.327 -0.387 0.334 -1.413 
-2.000 -0.000 -2.998 0.000 -0.288 -0.302 0.304 -1.357 
-2.000 -0.000 -2.998 0.000 -0.288 -0.302 0.304 -1.357 
-2.000 -0.952 -2.998 0.000 -0.351 -0.403 0.347 -1.481 
-2.000 -0.952 -2.998 0.000 -0.350 -0.403 0.347 -1.479 
-2.000 -0.002 -2.002 0.000 0.236 0.090 0.008 0.243 
-2.000 0.000 -2.950 0.000 -0.260 -0.280 0.288 -1.267 
-2.000 0.000 -2.950 0.000 -0.260 -0.280 0.288 -1.267 
-2.000 0.000 -2.000 0.000 0.237 0.091 0.008 0.246 
-2.000 0.000 -2.000 0.000 0.237 0.091 0.008 0.246 
-2.000 0.000 -2.000 0.000 0.237 0.091 0.008 0.246 
-2.000 0.000 -2.000 0.000 0.237 0.091 0.008 0.246 
-1.050 -0.002 -1.002 0.000 0.149 0.066 -0.010 0.204 
-1.050 -0.002 -1.002 0.000 0.149 0.066 -0.010 0.204 
-1.000 -0.002 -1.000 0.000 0.118 0.045 0.004 0.123 
-1.000 -0.002 -1.000 0.000 0.118 0.045 0.004 0.123 
-1.000 -1.000 -0.050 0.000 0.547 0.307 -0.229 1.497 
-1.000 -1.000 -0.050 0.000 0.547 0.307 -0.229 1.497 
-1.000 -0.953 -0.998 0.000 0.056 -0.055 0.046 -0.001 
-1.000 -0.953 -0.998 0.000 0.056 -0.055 0.046 -0.001 
-1.000 -0.998 -1.000 0.000 0.052 -0.061 0.049 -0.011 
-1.000 -0.998 -1.000 0.000 0.052 -0.061 0.049 -0.011 
-0.998 -0.003 -0.998 0.000 0.118 0.045 0.004 0.123 
-0.998 -0.003 -0.998 0.000 0.118 0.045 0.004 0.123 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.123 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.123 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.123 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.123 
-1.000 0.000 -0.950 0.002 0.145 0.065 -0.011 0.203 
-1.000 0.000 -0.950 0.002 0.145 0.065 -0.011 0.203 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.123 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.123 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.123 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.123 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.123 
-1.000 0.000 -0.953 0.048 0.144 0.064 -0.010 0.199 
-1.000 0.000 -0.953 0.048 0.144 0.064 -0.010 0.199 
-1.000 0.000 -0.953 0.048 0.144 0.064 -0.010 0.199 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.124 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.124 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.124 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.124 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.124 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.124 
-1.000 0.000 -0.998 0.002 0.120 0.047 0.003 0.127 
-1.000 0.000 -0.998 0.002 0.120 0.047 0.003 0.127 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.124 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.124 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.124 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.124 
-1.000 0.000 -1.000 0.002 0.119 0.046 0.004 0.124 
-1.000 0.000 -1.000 0.002 0.119 0.046 0.004 0.124 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.124 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.124 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.124 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.124 
-1.000 0.000 -1.000 0.048 0.119 0.046 0.004 0.124 
-1.000 0.000 -1.000 0.048 0.119 0.046 0.004 0.124 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.124 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.124 
-1.000 0.000 -1.050 0.000 0.093 0.026 0.018 0.044 
-1.000 0.000 -1.050 0.000 0.093 0.026 0.018 0.044 
-1.000 0.000 -1.050 0.000 0.093 0.026 0.018 0.044 
-1.000 0.000 -1.048 0.048 0.094 0.027 0.018 0.047 
-1.000 0.000 -1.048 0.048 0.094 0.027 0.018 0.047 
-1.000 0.000 -1.950 0.000 -0.382 -0.327 0.286 -1.402 
-1.000 0.000 -1.950 0.000 -0.382 -0.327 0.286 -1.402 
-1.000 0.000 -1.952 0.000 -0.382 -0.327 0.285 -1.403 
-1.000 0.000 -1.952 0.000 -0.382 -0.327 0.286 -1.402 
-1.000 0.000 -1.950 0.000 -0.380 -0.326 0.286 -1.397 
-1.000 0.000 -1.950 0.000 -0.380 -0.326 0.285 -1.395 
-1.000 0.000 -1.048 0.950 0.094 0.027 0.018 0.047 
-1.000 0.000 -1.048 0.950 0.094 0.027 0.018 0.047 
-1.000 0.000 -1.048 0.950 0.094 0.027 0.018 0.047 
-1.950 0.000 -2.000 0.000 0.205 0.070 0.022 0.161 
-1.950 0.000 -2.000 0.000 0.205 0.070 0.022 0.161 
-1.952 0.000 -2.000 0.000 0.207 0.071 0.021 0.165 
-1.952 0.000 -2.000 0.000 0.207 0.071 0.021 0.165 
-1.000 0.000 -1.002 0.000 0.117 0.045 0.004 0.119 
-1.000 0.000 -1.002 0.000 0.117 0.045 0.004 0.119 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.123 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.123 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.123 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.123 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.123 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.123 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.123 
-1.000 0.000 -1.000 0.000 0.119 0.046 0.004 0.123 
-0.050 0.000 -1.000 0.000 -0.492 -0.366 0.279 -1.506 
-0.050 0.000 -1.000 0.000 -0.492 -0.366 0.279 -1.506 
-0.050 0.000 -1.000 0.000 -0.491 -0.365 0.279 -1.505 
-0.050 0.000 -1.000 0.000 -0.491 -0.366 0.280 -1.503 
-0.998 0.000 -0.998 0.000 0.118 0.045 0.004 0.122 
-0.998 0.000 -0.998 0.000 0.118 0.045 0.004 0.122 
-0.998 0.000 -0.998 0.950 0.118 0.045 0.004 0.122 
-0.998 0.000 -1.000 0.000 0.117 0.045 0.004 0.119 
-0.998 0.000 -1.000 0.000 0.117 0.045 0.004 0.119 
-1.000 -0.048 -1.000 0.000 0.115 0.040 0.006 0.116 
-1.000 -0.048 -1.000 0.000 0.115 0.040 0.006 0.116 
-32.000 -12.000 -26.000 -12.000 4.058 3.042 1.229 9.023 
-32.000 -12.000 -26.000 -12.000 4.058 3.041 1.228 9.022 
-32.000 -12.000 -26.000 -12.000 4.125 3.081 1.149 9.116 
-32.000 -12.000 -26.000 -12.000 4.166 3.115 1.112 9.196 
-32.000 -12.000 -26.000 -12.000 4.256 3.189 1.026 9.367 
-30.052 -14.947 -25.005 -13.997 3.685 2.320 1.089 7.656 
-30.052 -14.947 -25.005 -13.997 3.767 2.384 1.009 7.809 
-28.005 -13.052 -23.053 -13.003 3.681 2.487 0.836 7.809 
-28.005 -13.052 -23.053 -13.003 3.750 2.536 0.764 7.926 
-23.055 -13.000 -19.055 -12.048 2.994 1.820 0.665 6.213 
-23.055 -13.000 -19.055 -12.048 3.029 1.848 0.630 6.281 
-22.000 -12.003 -17.953 -12.000 3.020 1.955 0.524 6.417 
-20.050 -12.000 -16.050 -11.953 2.854 1.862 0.418 6.235 
-20.050 -12.000 -16.050 -11.953 2.894 1.888 0.372 6.299 
-19.003 -12.000 -16.000 -12.000 2.423 1.281 0.505 4.763 
-17.052 -11.003 -14.050 -11.000 2.332 1.335 0.351 4.790 
-17.052 -11.003 -14.050 -11.000 2.348 1.346 0.332 4.816 
-17.052 -11.003 -14.050 -11.000 2.365 1.358 0.314 4.845 
-14.053 -11.000 -12.003 -11.000 1.664 0.634 0.430 3.080 
-14.050 -10.000 -12.000 -9.050 1.751 0.776 0.358 3.272 
-14.050 -10.000 -12.000 -9.050 1.767 0.787 0.342 3.298 
-13.003 -10.950 -10.003 -9.998 2.022 1.198 0.118 4.553 
-12.953 -8.053 -10.998 -8.053 1.765 0.932 0.202 3.368 
-12.953 -8.053 -10.998 -8.053 1.776 0.939 0.190 3.384 
-11.050 -8.950 -9.053 -7.998 1.537 0.748 0.173 3.113 
-11.050 -8.950 -9.053 -7.998 1.549 0.755 0.160 3.131 
-10.953 -9.000 -9.000 -7.052 1.522 0.720 0.164 3.053 
-10.953 -9.000 -9.000 -7.052 1.529 0.724 0.156 3.064 
-8.053 -7.000 -6.053 -7.000 1.374 0.848 -0.035 3.128 
-8.000 -8.000 -6.950 -7.050 0.854 0.113 0.285 1.424 
-8.000 -8.000 -6.950 -7.050 0.857 0.115 0.282 1.429 
-8.002 -7.000 -7.000 -7.000 0.906 0.215 0.238 1.511 
-8.002 -7.000 -7.000 -7.000 0.907 0.216 0.236 1.514 
-7.000 -7.000 -6.000 -7.000 0.796 0.157 0.216 1.395 
-7.000 -7.000 -6.000 -7.000 0.798 0.158 0.214 1.398 
-7.048 -6.003 -6.997 -6.000 0.399 -0.332 0.457 -0.031 
-7.048 -6.003 -6.997 -6.000 0.399 -0.333 0.457 -0.031 
-6.003 -6.000 -5.003 -6.000 0.761 0.233 0.134 1.446 
-6.003 -6.000 -5.003 -6.000 0.761 0.233 0.134 1.445 
-6.950 -5.050 -5.997 -5.050 0.913 0.382 0.109 1.631 
-6.950 -5.050 -5.997 -5.050 0.915 0.383 0.106 1.633 
-5.050 -5.000 -4.053 -5.000 0.728 0.308 0.053 1.495 
-5.050 -5.000 -4.053 -5.000 0.730 0.309 0.051 1.498 
-5.950 -5.000 -4.950 -5.000 0.837 0.366 0.061 1.615 
-5.950 -5.000 -4.950 -5.000 0.839 0.367 0.060 1.617 
-5.002 -5.000 -4.002 -5.000 0.733 0.312 0.041 1.508 
-5.002 -5.000 -4.002 -5.000 0.735 0.314 0.039 1.511 
-4.000 -5.000 -3.950 -4.050 0.124 -0.383 0.348 -0.235 
-4.000 -5.000 -3.950 -4.050 0.124 -0.383 0.348 -0.236 
-4.000 -4.952 -3.050 -4.000 0.602 0.229 0.033 1.320 
-4.000 -4.952 -3.050 -4.000 0.602 0.229 0.033 1.319 
-4.000 -4.000 -3.000 -4.000 0.699 0.389 -0.043 1.561 
-4.000 -4.000 -3.000 -4.000 0.700 0.389 -0.045 1.563 
-4.000 -4.000 -3.000 -3.050 0.703 0.391 -0.048 1.567 
-4.000 -4.000 -3.000 -3.050 0.704 0.392 -0.050 1.569 
-3.000 -4.000 -3.000 -3.048 0.054 -0.346 0.291 -0.283 
-3.000 -4.000 -3.000 -3.048 0.054 -0.347 0.292 -0.284 
-3.000 -4.000 -3.000 -3.050 0.053 -0.347 0.292 -0.284 
-3.000 -4.000 -3.000 -3.050 0.053 -0.347 0.292 -0.285 
-3.000 -3.002 -2.002 -3.000 0.665 0.465 -0.129 1.613 
-2.998 -3.000 -2.000 -3.000 0.664 0.464 -0.130 1.611 
-2.998 -3.000 -2.000 -3.000 0.667 0.465 -0.133 1.614 
-3.000 -3.000 -2.000 -3.000 0.670 0.467 -0.136 1.621 
-3.000 -3.000 -2.000 -3.000 0.673 0.469 -0.139 1.626 
-2.000 -3.998 -2.000 -3.000 -0.064 -0.407 0.280 -0.407 
-2.000 -3.998 -2.000 -3.000 -0.065 -0.408 0.281 -0.408 
-2.000 -3.000 -2.000 -2.050 0.010 -0.276 0.217 -0.245 
-2.000 -3.000 -2.000 -2.050 0.010 -0.276 0.217 -0.246 
-1.002 -3.000 -1.000 -3.000 -0.105 -0.335 0.203 -0.363 
-1.002 -3.000 -1.000 -3.000 -0.105 -0.335 0.203 -0.363 
-1.002 -3.000 -1.000 -3.000 -0.105 -0.334 0.203 -0.363 
-1.998 -2.002 -1.998 -2.000 0.084 -0.144 0.154 -0.083 
-1.002 -2.998 -1.002 -2.000 -0.106 -0.336 0.204 -0.367 
-1.002 -2.998 -1.002 -2.000 -0.106 -0.336 0.204 -0.367 
-1.002 -2.998 -1.002 -2.000 -0.106 -0.335 0.204 -0.367 
-2.000 -2.000 -1.950 -1.050 0.112 -0.109 0.135 0.005 
-2.000 -2.000 -1.950 -1.050 0.112 -0.109 0.135 0.005 
-1.002 -2.000 -1.000 -1.952 -0.030 -0.202 0.140 -0.200 
-1.002 -2.000 -1.000 -1.952 -0.030 -0.202 0.140 -0.200 
-1.950 -1.050 -1.000 -1.002 0.670 0.630 -0.258 1.728 
-1.950 -1.050 -1.000 -1.002 0.670 0.630 -0.258 1.728 
-1.000 -2.000 -1.000 -1.000 -0.032 -0.204 0.140 -0.204 
-1.000 -1.050 -1.000 -1.000 0.038 -0.078 0.080 -0.049 
-0.050 -1.998 -0.050 -1.950 -0.144 -0.261 0.129 -0.321 
-0.050 -1.998 -0.050 -1.950 -0.144 -0.261 0.129 -0.321 
-1.000 -2.000 -0.950 -1.002 -0.005 -0.170 0.123 -0.117 
-1.000 -2.000 -0.950 -1.002 -0.005 -0.170 0.123 -0.117 
-0.050 -1.950 -0.002 -1.000 -0.114 -0.222 0.108 -0.230 
-0.050 -1.950 -0.002 -1.000 -0.114 -0.222 0.108 -0.230 
-1.000 -1.000 -0.998 -1.000 0.043 -0.070 0.076 -0.037 
-1.000 -1.000 -0.998 -1.000 0.043 -0.070 0.076 -0.037 
-0.050 -1.000 -0.050 -1.000 -0.069 -0.129 0.065 -0.158 
-0.050 -1.000 -0.050 -1.000 -0.069 -0.129 0.065 -0.158 
-0.998 -1.000 -0.950 -0.050 0.068 -0.039 0.059 0.042 
-0.998 -1.000 -0.950 -0.050 0.068 -0.039 0.059 0.042 
-0.050 -1.000 -0.002 -1.000 -0.043 -0.097 0.047 -0.074 
-0.050 -1.000 -0.002 -1.000 -0.043 -0.097 0.047 -0.074 
-0.050 -1.000 0.000 -0.003 -0.041 -0.095 0.046 -0.070 
-0.050 -1.000 0.000 -0.003 -0.041 -0.095 0.046 -0.070 
-0.050 -1.000 0.000 -0.003 -0.041 -0.095 0.046 -0.070 
-0.000 -1.000 0.000 0.000 -0.075 -0.132 0.064 -0.164 
-0.048 -1.000 0.000 0.000 -0.043 -0.097 0.047 -0.074 
-0.048 -1.000 0.000 0.000 -0.043 -0.097 0.047 -0.074 
-0.000 -1.000 0.000 0.000 -0.075 -0.132 0.064 -0.164 
-0.000 -1.000 0.000 0.000 -0.075 -0.132 0.064 -0.164 
-1.000 -0.048 0.000 0.000 0.665 0.741 -0.357 1.870 
-1.000 -0.048 0.000 0.000 0.665 0.741 -0.357 1.869 
-0.000 -0.952 0.000 0.000 -0.071 -0.126 0.061 -0.156 
-0.000 -0.952 0.000 0.000 -0.071 -0.126 0.062 -0.156 
